id,scale,method,psnr,ssim,mae
0e008abf-6508-4d15-b7ab-e16d0934e081,2,Bicubic,39.700313568115234,0.9806021451950073,0.005271904170513153
0e008abf-6508-4d15-b7ab-e16d0934e081,2,Lanczos,40.18968200683594,0.9820381999015808,0.005073409527540207
0e008abf-6508-4d15-b7ab-e16d0934e081,4,Bicubic,34.388797760009766,0.9426811933517456,0.009301740676164627
0e008abf-6508-4d15-b7ab-e16d0934e081,4,Lanczos,34.67715835571289,0.9459758996963501,0.00912422314286232
0e008abf-6508-4d15-b7ab-e16d0934e081,8,Bicubic,30.764522552490234,0.8739743232727051,0.013885796070098877
0e008abf-6508-4d15-b7ab-e16d0934e081,8,Lanczos,30.949329376220703,0.8782739043235779,0.013687136583030224
05f94185-acdd-4e98-8922-541e095de4d2,2,Bicubic,44.103431701660156,0.9644255638122559,0.004504213109612465
05f94185-acdd-4e98-8922-541e095de4d2,2,Lanczos,44.33839797973633,0.9663998484611511,0.004375424701720476
05f94185-acdd-4e98-8922-541e095de4d2,4,Bicubic,41.30628967285156,0.9357420802116394,0.006271205376833677
05f94185-acdd-4e98-8922-541e095de4d2,4,Lanczos,41.376808166503906,0.9360338449478149,0.006260508205741644
05f94185-acdd-4e98-8922-541e095de4d2,8,Bicubic,39.629268646240234,0.9243213534355164,0.0070049576461315155
05f94185-acdd-4e98-8922-541e095de4d2,8,Lanczos,39.751895904541016,0.9243570566177368,0.006998288445174694
0a0f23f3-dd52-4e51-87af-d1adc33eddec,2,Bicubic,35.224185943603516,0.9081953763961792,0.0109338304027915
0a0f23f3-dd52-4e51-87af-d1adc33eddec,2,Lanczos,35.7955322265625,0.9171144366264343,0.010368011891841888
0a0f23f3-dd52-4e51-87af-d1adc33eddec,4,Bicubic,30.41510581970215,0.7699627876281738,0.01755952462553978
0a0f23f3-dd52-4e51-87af-d1adc33eddec,4,Lanczos,30.473995208740234,0.7737829089164734,0.01750897243618965
0a0f23f3-dd52-4e51-87af-d1adc33eddec,8,Bicubic,29.192066192626953,0.7073571085929871,0.019604355096817017
0a0f23f3-dd52-4e51-87af-d1adc33eddec,8,Lanczos,29.21460723876953,0.7086261510848999,0.019586613401770592
12943f83-8508-4341-aac5-6fe37ce3edc0,2,Bicubic,32.793941497802734,0.9257082939147949,0.007988695986568928
12943f83-8508-4341-aac5-6fe37ce3edc0,2,Lanczos,32.971439361572266,0.9295262694358826,0.007849486544728279
12943f83-8508-4341-aac5-6fe37ce3edc0,4,Bicubic,30.914657592773438,0.8842120170593262,0.010001524351537228
12943f83-8508-4341-aac5-6fe37ce3edc0,4,Lanczos,30.958091735839844,0.8858062028884888,0.009975669905543327
12943f83-8508-4341-aac5-6fe37ce3edc0,8,Bicubic,29.983783721923828,0.85836261510849,0.011496750637888908
12943f83-8508-4341-aac5-6fe37ce3edc0,8,Lanczos,30.064373016357422,0.8604915142059326,0.011427149176597595
1b1b640c-0d1b-48db-a038-04e7fc1e0833,2,Bicubic,38.64749526977539,0.9104732871055603,0.009034678339958191
1b1b640c-0d1b-48db-a038-04e7fc1e0833,2,Lanczos,38.90692138671875,0.9167466163635254,0.008751885034143925
1b1b640c-0d1b-48db-a038-04e7fc1e0833,4,Bicubic,35.847801208496094,0.8293272852897644,0.012480780482292175
1b1b640c-0d1b-48db-a038-04e7fc1e0833,4,Lanczos,35.94668960571289,0.8319301605224609,0.012387489899992943
1b1b640c-0d1b-48db-a038-04e7fc1e0833,8,Bicubic,33.98604965209961,0.7876447439193726,0.014462757855653763
1b1b640c-0d1b-48db-a038-04e7fc1e0833,8,Lanczos,34.11499786376953,0.7887188792228699,0.01438891887664795
12304d70-1817-4fb4-96d7-6bbbd694abb9,2,Bicubic,28.84862518310547,0.9226527214050293,0.024601837620139122
12304d70-1817-4fb4-96d7-6bbbd694abb9,2,Lanczos,29.524425506591797,0.9356279373168945,0.022840892896056175
12304d70-1817-4fb4-96d7-6bbbd694abb9,4,Bicubic,23.43985366821289,0.6848294734954834,0.04659348726272583
12304d70-1817-4fb4-96d7-6bbbd694abb9,4,Lanczos,23.6190185546875,0.7044177055358887,0.04579971358180046
12304d70-1817-4fb4-96d7-6bbbd694abb9,8,Bicubic,21.16608428955078,0.42271798849105835,0.062249764800071716
12304d70-1817-4fb4-96d7-6bbbd694abb9,8,Lanczos,21.248394012451172,0.43687689304351807,0.06162383407354355
11800abf-3987-40ff-b410-ee7c0c899f0e,2,Bicubic,49.45977020263672,0.9931210875511169,0.001360527123324573
11800abf-3987-40ff-b410-ee7c0c899f0e,2,Lanczos,49.89799499511719,0.9933918714523315,0.0013300580903887749
11800abf-3987-40ff-b410-ee7c0c899f0e,4,Bicubic,43.2384147644043,0.9842332601547241,0.002444341080263257
11800abf-3987-40ff-b410-ee7c0c899f0e,4,Lanczos,43.711082458496094,0.9841793775558472,0.0024353796616196632
11800abf-3987-40ff-b410-ee7c0c899f0e,8,Bicubic,37.80544662475586,0.9731903076171875,0.003662608563899994
11800abf-3987-40ff-b410-ee7c0c899f0e,8,Lanczos,38.1965446472168,0.9724146723747253,0.0036862599663436413
08087bca-b1e9-4000-b5d5-913b1349eec6,2,Bicubic,39.22154235839844,0.9888302683830261,0.003241585101932287
08087bca-b1e9-4000-b5d5-913b1349eec6,2,Lanczos,39.93056106567383,0.9903424978256226,0.003044443903490901
08087bca-b1e9-4000-b5d5-913b1349eec6,4,Bicubic,33.318153381347656,0.9580291509628296,0.006393145769834518
08087bca-b1e9-4000-b5d5-913b1349eec6,4,Lanczos,33.56380081176758,0.9605381488800049,0.006257618777453899
08087bca-b1e9-4000-b5d5-913b1349eec6,8,Bicubic,30.28740882873535,0.9124706983566284,0.009661456570029259
08087bca-b1e9-4000-b5d5-913b1349eec6,8,Lanczos,30.4228572845459,0.914996325969696,0.009526286274194717
04c9b3fc-cdd5-40e3-9306-46da4c1b3b25,2,Bicubic,32.08401870727539,0.936378002166748,0.014658658765256405
04c9b3fc-cdd5-40e3-9306-46da4c1b3b25,2,Lanczos,32.659690856933594,0.9422048330307007,0.013980577699840069
04c9b3fc-cdd5-40e3-9306-46da4c1b3b25,4,Bicubic,26.936695098876953,0.8346027731895447,0.02467828057706356
04c9b3fc-cdd5-40e3-9306-46da4c1b3b25,4,Lanczos,27.201171875,0.8434563875198364,0.02419007197022438
04c9b3fc-cdd5-40e3-9306-46da4c1b3b25,8,Bicubic,23.662261962890625,0.6808021068572998,0.03557887300848961
04c9b3fc-cdd5-40e3-9306-46da4c1b3b25,8,Lanczos,23.811399459838867,0.690972089767456,0.03506910055875778
04e95b19-8f60-4f84-9cd1-0582adb58578,2,Bicubic,34.302181243896484,0.9349859952926636,0.010323120281100273
04e95b19-8f60-4f84-9cd1-0582adb58578,2,Lanczos,34.75366973876953,0.9405724406242371,0.009948594495654106
04e95b19-8f60-4f84-9cd1-0582adb58578,4,Bicubic,29.911457061767578,0.849617600440979,0.015874719247221947
04e95b19-8f60-4f84-9cd1-0582adb58578,4,Lanczos,30.097562789916992,0.8565348982810974,0.015661068260669708
04e95b19-8f60-4f84-9cd1-0582adb58578,8,Bicubic,27.252309799194336,0.7417035102844238,0.021476726979017258
04e95b19-8f60-4f84-9cd1-0582adb58578,8,Lanczos,27.365942001342773,0.7482683062553406,0.021265342831611633
14a76cb3-52f5-445c-a155-2e17b33403d6,2,Bicubic,36.68608093261719,0.9838074445724487,0.006132574751973152
14a76cb3-52f5-445c-a155-2e17b33403d6,2,Lanczos,37.48067855834961,0.985851526260376,0.005707952193915844
14a76cb3-52f5-445c-a155-2e17b33403d6,4,Bicubic,29.86194610595703,0.930779218673706,0.013522202149033546
14a76cb3-52f5-445c-a155-2e17b33403d6,4,Lanczos,30.167510986328125,0.9344649314880371,0.013187326490879059
14a76cb3-52f5-445c-a155-2e17b33403d6,8,Bicubic,25.40736198425293,0.8150671720504761,0.024623852223157883
14a76cb3-52f5-445c-a155-2e17b33403d6,8,Lanczos,25.653369903564453,0.8195323944091797,0.024047164246439934
0f06820e-e836-4aeb-81b4-90c28295b48e,2,Bicubic,27.857444763183594,0.6915618181228638,0.028410445898771286
0f06820e-e836-4aeb-81b4-90c28295b48e,2,Lanczos,27.948467254638672,0.7000691294670105,0.02817431651055813
0f06820e-e836-4aeb-81b4-90c28295b48e,4,Bicubic,26.482534408569336,0.5974022746086121,0.03262581676244736
0f06820e-e836-4aeb-81b4-90c28295b48e,4,Lanczos,26.541988372802734,0.6020629405975342,0.032485075294971466
0f06820e-e836-4aeb-81b4-90c28295b48e,8,Bicubic,25.335330963134766,0.5353304147720337,0.036124058067798615
0f06820e-e836-4aeb-81b4-90c28295b48e,8,Lanczos,25.40900230407715,0.5405337810516357,0.0359012633562088
1290c1c9-3d37-4a8b-8055-9f54769debd6,2,Bicubic,33.18789291381836,0.8294717073440552,0.014196693897247314
1290c1c9-3d37-4a8b-8055-9f54769debd6,2,Lanczos,33.26301574707031,0.8340566158294678,0.014062589034438133
1290c1c9-3d37-4a8b-8055-9f54769debd6,4,Bicubic,32.033687591552734,0.7755128741264343,0.016400132328271866
1290c1c9-3d37-4a8b-8055-9f54769debd6,4,Lanczos,32.07530212402344,0.7772901058197021,0.016354475170373917
1290c1c9-3d37-4a8b-8055-9f54769debd6,8,Bicubic,31.16103172302246,0.7468401789665222,0.017815113067626953
1290c1c9-3d37-4a8b-8055-9f54769debd6,8,Lanczos,31.235200881958008,0.7484215497970581,0.01775376871228218
17754e58-ac02-4a3b-9cda-bfea6af9409e,2,Bicubic,47.258033752441406,0.9859956502914429,0.0027219653129577637
17754e58-ac02-4a3b-9cda-bfea6af9409e,2,Lanczos,47.64433288574219,0.9870721697807312,0.0026503424160182476
17754e58-ac02-4a3b-9cda-bfea6af9409e,4,Bicubic,41.628753662109375,0.9573013782501221,0.005486433394253254
17754e58-ac02-4a3b-9cda-bfea6af9409e,4,Lanczos,41.95088195800781,0.9588041305541992,0.005366635974496603
17754e58-ac02-4a3b-9cda-bfea6af9409e,8,Bicubic,37.020687103271484,0.9195325374603271,0.008280023001134396
17754e58-ac02-4a3b-9cda-bfea6af9409e,8,Lanczos,37.263343811035156,0.920160174369812,0.008223697543144226
01faa991-61f5-40be-ba65-ce64ae42befc,2,Bicubic,45.04728698730469,0.9788182973861694,0.0035861306823790073
01faa991-61f5-40be-ba65-ce64ae42befc,2,Lanczos,45.64775848388672,0.98094642162323,0.0033504783641546965
01faa991-61f5-40be-ba65-ce64ae42befc,4,Bicubic,39.30321502685547,0.939957320690155,0.006376870907843113
01faa991-61f5-40be-ba65-ce64ae42befc,4,Lanczos,39.65338897705078,0.9427434802055359,0.006202186457812786
01faa991-61f5-40be-ba65-ce64ae42befc,8,Bicubic,35.125762939453125,0.8809645175933838,0.009533531963825226
01faa991-61f5-40be-ba65-ce64ae42befc,8,Lanczos,35.31609344482422,0.8843295574188232,0.009375604800879955
0d522483-8f40-4638-9f38-4e7d92876934,2,Bicubic,37.93836212158203,0.9779559969902039,0.006657296326011419
0d522483-8f40-4638-9f38-4e7d92876934,2,Lanczos,38.78942108154297,0.9807649850845337,0.006191391497850418
0d522483-8f40-4638-9f38-4e7d92876934,4,Bicubic,31.196287155151367,0.9142707586288452,0.013520792126655579
0d522483-8f40-4638-9f38-4e7d92876934,4,Lanczos,31.48443603515625,0.9208385348320007,0.013172335922718048
0d522483-8f40-4638-9f38-4e7d92876934,8,Bicubic,27.897165298461914,0.7944464683532715,0.020966937765479088
0d522483-8f40-4638-9f38-4e7d92876934,8,Lanczos,28.0202579498291,0.8023940920829773,0.020576411858201027
12343c0c-0c8f-4a47-8a68-a65a1e4aa832,2,Bicubic,36.970947265625,0.9389820098876953,0.009030403569340706
12343c0c-0c8f-4a47-8a68-a65a1e4aa832,2,Lanczos,37.39958953857422,0.9428349733352661,0.008694171905517578
12343c0c-0c8f-4a47-8a68-a65a1e4aa832,4,Bicubic,32.74536895751953,0.8787943124771118,0.013497747480869293
12343c0c-0c8f-4a47-8a68-a65a1e4aa832,4,Lanczos,32.93101119995117,0.8826229572296143,0.013313489966094494
12343c0c-0c8f-4a47-8a68-a65a1e4aa832,8,Bicubic,30.13187599182129,0.8149532079696655,0.01715543493628502
12343c0c-0c8f-4a47-8a68-a65a1e4aa832,8,Lanczos,30.28520393371582,0.8198213577270508,0.016913842409849167
164d1e74-efb3-4348-8612-02bf4b96efba,2,Bicubic,32.19322967529297,0.7277407646179199,0.017566028982400894
164d1e74-efb3-4348-8612-02bf4b96efba,2,Lanczos,32.2233772277832,0.7315912246704102,0.01748836785554886
164d1e74-efb3-4348-8612-02bf4b96efba,4,Bicubic,31.600204467773438,0.6787216067314148,0.019025692716240883
164d1e74-efb3-4348-8612-02bf4b96efba,4,Lanczos,31.600910186767578,0.678990364074707,0.019025452435016632
164d1e74-efb3-4348-8612-02bf4b96efba,8,Bicubic,31.541519165039062,0.6737254858016968,0.01921319030225277
164d1e74-efb3-4348-8612-02bf4b96efba,8,Lanczos,31.54180908203125,0.6738481521606445,0.01921449974179268
19a76b64-f8cd-49c7-97d5-e552a4d679b6,2,Bicubic,30.535926818847656,0.8625056147575378,0.02083621546626091
19a76b64-f8cd-49c7-97d5-e552a4d679b6,2,Lanczos,30.8829402923584,0.8724936246871948,0.020140308886766434
19a76b64-f8cd-49c7-97d5-e552a4d679b6,4,Bicubic,26.8590145111084,0.7196868658065796,0.030610647052526474
19a76b64-f8cd-49c7-97d5-e552a4d679b6,4,Lanczos,27.02895164489746,0.7309532165527344,0.030123122036457062
19a76b64-f8cd-49c7-97d5-e552a4d679b6,8,Bicubic,24.531496047973633,0.5663458108901978,0.03901587426662445
19a76b64-f8cd-49c7-97d5-e552a4d679b6,8,Lanczos,24.634124755859375,0.5760283470153809,0.03860614448785782
037e70af-62b9-4bd8-9d24-25133b5d5239,2,Bicubic,36.36980438232422,0.9033459424972534,0.010317262262105942
037e70af-62b9-4bd8-9d24-25133b5d5239,2,Lanczos,36.501461029052734,0.9071943759918213,0.010151758790016174
037e70af-62b9-4bd8-9d24-25133b5d5239,4,Bicubic,34.417030334472656,0.8535609245300293,0.012962385080754757
037e70af-62b9-4bd8-9d24-25133b5d5239,4,Lanczos,34.5245361328125,0.8551462888717651,0.012890858575701714
037e70af-62b9-4bd8-9d24-25133b5d5239,8,Bicubic,31.791484832763672,0.8074206113815308,0.016223005950450897
037e70af-62b9-4bd8-9d24-25133b5d5239,8,Lanczos,32.08734893798828,0.8097355365753174,0.016011912375688553
03c4de9f-8ba2-48b8-b8c6-ac993fb47f70,2,Bicubic,37.56952667236328,0.9738005995750427,0.01033396553248167
03c4de9f-8ba2-48b8-b8c6-ac993fb47f70,2,Lanczos,38.600502014160156,0.9793664813041687,0.00916416384279728
03c4de9f-8ba2-48b8-b8c6-ac993fb47f70,4,Bicubic,29.402122497558594,0.8388788104057312,0.025981595739722252
03c4de9f-8ba2-48b8-b8c6-ac993fb47f70,4,Lanczos,29.874385833740234,0.8555768728256226,0.024753987789154053
03c4de9f-8ba2-48b8-b8c6-ac993fb47f70,8,Bicubic,24.519386291503906,0.5531612038612366,0.044568151235580444
03c4de9f-8ba2-48b8-b8c6-ac993fb47f70,8,Lanczos,24.72394561767578,0.5717660784721375,0.043634526431560516
08a94143-5e92-4ab8-8551-41ea0bdf198c,2,Bicubic,40.06855773925781,0.9698138236999512,0.00716679310426116
08a94143-5e92-4ab8-8551-41ea0bdf198c,2,Lanczos,40.74756622314453,0.974104106426239,0.006644773297011852
08a94143-5e92-4ab8-8551-41ea0bdf198c,4,Bicubic,33.90444564819336,0.899991512298584,0.013706201687455177
08a94143-5e92-4ab8-8551-41ea0bdf198c,4,Lanczos,34.23278045654297,0.9035816192626953,0.01341690868139267
08a94143-5e92-4ab8-8551-41ea0bdf198c,8,Bicubic,29.480831146240234,0.8195340037345886,0.02040252462029457
08a94143-5e92-4ab8-8551-41ea0bdf198c,8,Lanczos,29.743459701538086,0.8262259364128113,0.019925763830542564
14b64765-efc1-4c01-8478-7a538c1705bb,2,Bicubic,32.71784210205078,0.8291633129119873,0.017458096146583557
14b64765-efc1-4c01-8478-7a538c1705bb,2,Lanczos,32.88189697265625,0.8375476598739624,0.017117939889431
14b64765-efc1-4c01-8478-7a538c1705bb,4,Bicubic,30.359634399414062,0.7334806323051453,0.022519182413816452
14b64765-efc1-4c01-8478-7a538c1705bb,4,Lanczos,30.559497833251953,0.7372307181358337,0.02218969538807869
14b64765-efc1-4c01-8478-7a538c1705bb,8,Bicubic,27.09368133544922,0.6570875644683838,0.029247796162962914
14b64765-efc1-4c01-8478-7a538c1705bb,8,Lanczos,27.28508758544922,0.6627940535545349,0.028797714039683342
0f506845-e6d2-4a1d-bd73-d88664ddcc02,2,Bicubic,38.591373443603516,0.9744729399681091,0.007489727344363928
0f506845-e6d2-4a1d-bd73-d88664ddcc02,2,Lanczos,39.52492141723633,0.9792135953903198,0.0067825922742486
0f506845-e6d2-4a1d-bd73-d88664ddcc02,4,Bicubic,31.188148498535156,0.8534682989120483,0.017893193289637566
0f506845-e6d2-4a1d-bd73-d88664ddcc02,4,Lanczos,31.45953941345215,0.8633331060409546,0.01745116524398327
0f506845-e6d2-4a1d-bd73-d88664ddcc02,8,Bicubic,27.56899070739746,0.6626079082489014,0.02749469503760338
0f506845-e6d2-4a1d-bd73-d88664ddcc02,8,Lanczos,27.68735694885254,0.6683202981948853,0.027310213074088097
04cfacf2-6f2a-49b9-ae66-6b1416d61097,2,Bicubic,28.91727638244629,0.803729772567749,0.02154681086540222
04cfacf2-6f2a-49b9-ae66-6b1416d61097,2,Lanczos,29.46929931640625,0.8139128684997559,0.02069110795855522
04cfacf2-6f2a-49b9-ae66-6b1416d61097,4,Bicubic,23.910579681396484,0.6784231662750244,0.03295649588108063
04cfacf2-6f2a-49b9-ae66-6b1416d61097,4,Lanczos,24.18849754333496,0.683745265007019,0.03233800828456879
04cfacf2-6f2a-49b9-ae66-6b1416d61097,8,Bicubic,20.96367835998535,0.6025129556655884,0.04222453385591507
04cfacf2-6f2a-49b9-ae66-6b1416d61097,8,Lanczos,21.072912216186523,0.6057615280151367,0.04177725315093994
13f659ca-400a-49e2-bfbc-ec6659a5634d,2,Bicubic,36.686275482177734,0.9296550154685974,0.01124447863548994
13f659ca-400a-49e2-bfbc-ec6659a5634d,2,Lanczos,37.329833984375,0.9392867088317871,0.010471063666045666
13f659ca-400a-49e2-bfbc-ec6659a5634d,4,Bicubic,30.954280853271484,0.7759463787078857,0.020735803991556168
13f659ca-400a-49e2-bfbc-ec6659a5634d,4,Lanczos,31.22532081604004,0.7866174578666687,0.020244542509317398
13f659ca-400a-49e2-bfbc-ec6659a5634d,8,Bicubic,27.502477645874023,0.620029628276825,0.02874482236802578
13f659ca-400a-49e2-bfbc-ec6659a5634d,8,Lanczos,27.646747589111328,0.6279173493385315,0.02838822826743126
0f7f0a0d-1d3d-4be7-9870-48625a3b0b20,2,Bicubic,20.1589412689209,0.6507436037063599,0.07810257375240326
0f7f0a0d-1d3d-4be7-9870-48625a3b0b20,2,Lanczos,20.339588165283203,0.672385573387146,0.0759703516960144
0f7f0a0d-1d3d-4be7-9870-48625a3b0b20,4,Bicubic,17.97076988220215,0.39458680152893066,0.10022717714309692
0f7f0a0d-1d3d-4be7-9870-48625a3b0b20,4,Lanczos,18.03737449645996,0.4116032123565674,0.0994979590177536
0f7f0a0d-1d3d-4be7-9870-48625a3b0b20,8,Bicubic,16.93074607849121,0.2185966968536377,0.11069253087043762
0f7f0a0d-1d3d-4be7-9870-48625a3b0b20,8,Lanczos,16.97014617919922,0.22904708981513977,0.11016792058944702
18b03d8b-9df0-4438-ba27-fd54a9e6833a,2,Bicubic,34.8985710144043,0.9757519960403442,0.008053738623857498
18b03d8b-9df0-4438-ba27-fd54a9e6833a,2,Lanczos,35.604190826416016,0.979083240032196,0.0075281462632119656
18b03d8b-9df0-4438-ba27-fd54a9e6833a,4,Bicubic,28.877155303955078,0.9023243188858032,0.01608557626605034
18b03d8b-9df0-4438-ba27-fd54a9e6833a,4,Lanczos,29.112560272216797,0.9093899726867676,0.015699895098805428
18b03d8b-9df0-4438-ba27-fd54a9e6833a,8,Bicubic,25.94324493408203,0.7748729586601257,0.024519558995962143
18b03d8b-9df0-4438-ba27-fd54a9e6833a,8,Lanczos,26.051124572753906,0.7819353938102722,0.024155041202902794
17421445-d983-4f0b-a7a1-a184f9efc5b5,2,Bicubic,43.743316650390625,0.9831204414367676,0.00434595812112093
17421445-d983-4f0b-a7a1-a184f9efc5b5,2,Lanczos,44.02806854248047,0.9839696884155273,0.004221250303089619
17421445-d983-4f0b-a7a1-a184f9efc5b5,4,Bicubic,39.61862564086914,0.9633490443229675,0.006912738084793091
17421445-d983-4f0b-a7a1-a184f9efc5b5,4,Lanczos,39.887332916259766,0.9645605087280273,0.006784999277442694
17421445-d983-4f0b-a7a1-a184f9efc5b5,8,Bicubic,34.798274993896484,0.9220303893089294,0.011299198493361473
17421445-d983-4f0b-a7a1-a184f9efc5b5,8,Lanczos,35.21220397949219,0.9250828623771667,0.010980753228068352
0ccbfb56-78d2-45f9-88b1-1849b71feed2,2,Bicubic,37.202606201171875,0.9484777450561523,0.007571332156658173
0ccbfb56-78d2-45f9-88b1-1849b71feed2,2,Lanczos,37.46337890625,0.9509615898132324,0.007399225607514381
0ccbfb56-78d2-45f9-88b1-1849b71feed2,4,Bicubic,34.047855377197266,0.9095494151115417,0.010285081341862679
0ccbfb56-78d2-45f9-88b1-1849b71feed2,4,Lanczos,34.19395446777344,0.9121350646018982,0.010178799740970135
0ccbfb56-78d2-45f9-88b1-1849b71feed2,8,Bicubic,31.734722137451172,0.8653702139854431,0.012988856993615627
0ccbfb56-78d2-45f9-88b1-1849b71feed2,8,Lanczos,31.875181198120117,0.8685274124145508,0.012836049310863018
192c9920-d370-4acb-b950-64122720343d,2,Bicubic,30.883377075195312,0.9062680006027222,0.01872696541249752
192c9920-d370-4acb-b950-64122720343d,2,Lanczos,31.367061614990234,0.9156448245048523,0.017774885520339012
192c9920-d370-4acb-b950-64122720343d,4,Bicubic,26.03818130493164,0.7472557425498962,0.03175806999206543
192c9920-d370-4acb-b950-64122720343d,4,Lanczos,26.24241828918457,0.7589787244796753,0.031168386340141296
192c9920-d370-4acb-b950-64122720343d,8,Bicubic,23.29607391357422,0.5684491395950317,0.04260155186057091
192c9920-d370-4acb-b950-64122720343d,8,Lanczos,23.401920318603516,0.5774035453796387,0.04214821383357048
0fb13d71-a78c-48fa-8680-244877311bd2,2,Bicubic,36.74268341064453,0.9236992597579956,0.008339108899235725
0fb13d71-a78c-48fa-8680-244877311bd2,2,Lanczos,36.966941833496094,0.9263780117034912,0.008205799385905266
0fb13d71-a78c-48fa-8680-244877311bd2,4,Bicubic,33.780677795410156,0.8863904476165771,0.011256563477218151
0fb13d71-a78c-48fa-8680-244877311bd2,4,Lanczos,34.00733184814453,0.8872379064559937,0.011195046827197075
0fb13d71-a78c-48fa-8680-244877311bd2,8,Bicubic,30.143335342407227,0.8428329229354858,0.015819888561964035
0fb13d71-a78c-48fa-8680-244877311bd2,8,Lanczos,30.46217155456543,0.8434447050094604,0.015667563304305077
130da723-8982-4a02-89c2-b267a9f6c2fb,2,Bicubic,36.334320068359375,0.9646958112716675,0.008716005831956863
130da723-8982-4a02-89c2-b267a9f6c2fb,2,Lanczos,37.021453857421875,0.969265341758728,0.008164837025105953
130da723-8982-4a02-89c2-b267a9f6c2fb,4,Bicubic,30.69039535522461,0.8800832629203796,0.016208363696932793
130da723-8982-4a02-89c2-b267a9f6c2fb,4,Lanczos,30.94666290283203,0.8875188231468201,0.015856236219406128
130da723-8982-4a02-89c2-b267a9f6c2fb,8,Bicubic,27.440034866333008,0.7568037509918213,0.023497482761740685
130da723-8982-4a02-89c2-b267a9f6c2fb,8,Lanczos,27.592853546142578,0.764107882976532,0.023155009374022484
0b75a95e-82c4-481f-9dd7-6c5f2faaaff8,2,Bicubic,34.36906051635742,0.970935583114624,0.00829374697059393
0b75a95e-82c4-481f-9dd7-6c5f2faaaff8,2,Lanczos,35.02099609375,0.9745967388153076,0.007841017097234726
0b75a95e-82c4-481f-9dd7-6c5f2faaaff8,4,Bicubic,28.74763298034668,0.8885846138000488,0.01627238467335701
0b75a95e-82c4-481f-9dd7-6c5f2faaaff8,4,Lanczos,28.97658920288086,0.8955070376396179,0.015951624140143394
0b75a95e-82c4-481f-9dd7-6c5f2faaaff8,8,Bicubic,25.900907516479492,0.7723211050033569,0.023685283958911896
0b75a95e-82c4-481f-9dd7-6c5f2faaaff8,8,Lanczos,26.0183162689209,0.7781187891960144,0.023412203416228294
1360ad02-4b4f-4a98-b1a9-9305909b857d,2,Bicubic,24.85567855834961,0.9183971285820007,0.025663239881396294
1360ad02-4b4f-4a98-b1a9-9305909b857d,2,Lanczos,25.56290054321289,0.9266246557235718,0.024040354415774345
1360ad02-4b4f-4a98-b1a9-9305909b857d,4,Bicubic,19.649051666259766,0.7850925326347351,0.04772233963012695
1360ad02-4b4f-4a98-b1a9-9305909b857d,4,Lanczos,19.84477424621582,0.7927159667015076,0.04660573601722717
1360ad02-4b4f-4a98-b1a9-9305909b857d,8,Bicubic,17.481082916259766,0.6715613603591919,0.06288918107748032
1360ad02-4b4f-4a98-b1a9-9305909b857d,8,Lanczos,17.546594619750977,0.6752810478210449,0.062224678695201874
